,domain,id,id_str,party,screen_name,state,display_name
4668,1.0,4830013698,4830013698,AIADMK,pothirajan_bala,Tamil Nadu,AIADMK Bala
4670,1.0,567974978,567974978,INC,YashvirSandhu,Chandigarh,Yashveer Singh Sandhu
4671,1.0,145165594,145165594,AIADMK,rampk1980,Tamil Nadu,
4672,1.0,912497402,912497402,AIADMK,viszaal_vizi,Tamil Nadu,Viszaal
4674,1.0,178714310,178714310,AIADMK,bartheeban,Tamil Nadu,𝓫𝓪𝓻𝓽𝓱𝓮𝓮𝓫𝓪𝓷
4675,1.0,815595778441875457,815595778441875456,AIADMK,Prabhughahan23,Tamil Nadu,Prabhu ADMK-Say NoTo Drugs & Dmk
4676,1.0,3234807660,3234807660,AIADMK,Raj20Madurai,Tamil Nadu,Er.K.Rajkumar
4677,1.0,1011297344103464960,1011297344103464960,AIADMK,KovaiH,Tamil Nadu,Haribabu_tweets
4679,1.0,4733387077,4733387077,AIADMK,sabari_admk,Tamil Nadu,"A.Sabari Malaiyan BA.,🎓"
4680,1.0,294746466,294746466,AIADMK,sivakumar_udt,Tamil Nadu,உடுமலை எம்.சிவக்குமார்
4681,1.0,875078757341474816,875078757341474816,INC,AnitaYadavAteli,Chandigarh,ANITA YADAV
4682,1.0,927795426022928384,927795426022928384,AIADMK,KarnaAiadmk,Tamil Nadu,Andrew Katrine
4683,1.0,1031167003157921792,1031167003157921792,AIADMK,gr_purushoth,Tamil Nadu,GR.PURUSHOTH.
4684,1.0,64022576,64022576,AIADMK,rrkarthik,Tamil Nadu,
4685,1.0,1082682296,1082682296,AIADMK,MGR_Rasigan,Tamil Nadu,
4686,1.0,1030354460973953024,1030354460973953024,AIADMK,politician007,Tamil Nadu,Tamizha Anand🇮🇳
4687,1.0,4706562677,4706562677,AIADMK,mpkallakurichi,Tamil Nadu,
4688,1.0,1040951506105589760,1040951506105589760,AIADMK,ArokiaD18206586,Tamil Nadu,AIADMK ADVOCATE WING TAMILNADU
4690,1.0,2250774697,2250774697,AIADMK,anandgrs,Tamil Nadu,ANAND
4691,1.0,808274913928900608,808274913928900608,AIADMK,Chinnamma_Offcl,Tamil Nadu,சின்னம்மா
4692,1.0,1856327376,1856327376,INC,CHD_Congress,Chandigarh,Chandigarh Congress
4694,1.0,2876946001,2876946001,AIADMK,svijayakumar191,Tamil Nadu,S Vijaya Kumar
4695,1.0,779459483814592512,779459483814592512,AIADMK,dgmadanagopal1,Tamil Nadu,gmadanagopal
4696,1.0,1049151882394918913,1049151882394918912,AIADMK,KamarajAm,Tamil Nadu,AM Kamaraj
4698,1.0,723685414251454464,723685414251454464,AIADMK,panprathap,Tamil Nadu,மேச்சேரி பானுபிரதாப் - SayYesToWomenSafety&AIADMK
4699,1.0,471157990,471157990,AIADMK,vigneswaran41,Tamil Nadu,VIGNESWARAN
4700,1.0,2748944875,2748944875,AIADMK,MSMAnandantup,Tamil Nadu,MSM Anandan
4701,1.0,734698343083827200,734698343083827200,AIADMK,titus_raja,Tamil Nadu,Raja Titus
4702,1.0,2744090132,2744090132,AIADMK,jeankavi,Tamil Nadu,KAVIRAJ.M
4703,1.0,333815607,333815607,INC,IncMBadal,Chandigarh,
4704,1.0,710330052857073664,710330052857073664,AIADMK,fPUt0rPKMohMwWT,Tamil Nadu,ANANDA BABU
4705,1.0,4863519606,4863519606,AIADMK,murugarajitwing,Tamil Nadu,Murugaraj ADMK
4706,1.0,1039797101209604097,1039797101209604096,AIADMK,ops_adv,Tamil Nadu,Adv Thavamani OPS Periyakulam
4707,1.0,712310332530696192,712310332530696192,AIADMK,chitrakudi,Tamil Nadu,Chitrakudi C J Vivek
4708,1.0,358338224,358338224,AIADMK,pgk78,Tamil Nadu,Pon G Karthikeyan
4709,1.0,712124199683227648,712124199683227648,AIADMK,aiadmkprabucse,Tamil Nadu,Er MOHANPRABU A
4710,1.0,717230500302073857,717230500302073856,AIADMK,murugan_be,Tamil Nadu,M.Senthil Murugan.BE
4711,1.0,711795672467398656,711795672467398656,AIADMK,padmanabhan30g2,Tamil Nadu,padmanabhan c SayYESToWomenSafety&AIADMK
4712,1.0,2184649321,2184649321,AIADMK,GopinathRajend2,Tamil Nadu,Gopinath Rajendran
4713,1.0,722031808255111169,722031808255111168,AIADMK,ds1cudW,Tamil Nadu,Madheswaran
4714,1.0,2623974224,2623974224,INC,harmansandhu504,Chandigarh,Harman Sandhu
4715,1.0,2286204180,2286204180,AIADMK,VirugaiVNRavi,Tamil Nadu,Virugai V N Ravi
4716,1.0,231505971,231505971,AIADMK,vmkpaiadmk,Tamil Nadu,MuraliKrishnaPrasad
4717,1.0,722023037344681985,722023037344681984,AIADMK,vp2cudW,Tamil Nadu,Yoheshwaran
4718,1.0,713609111057752064,713609111057752064,AIADMK,Bharath86181610,Tamil Nadu,Bharathi Raja
4719,1.0,2532784356,2532784356,AIADMK,A1Jakirhussain,Tamil Nadu,jakirhussain a1
4720,1.0,4762978213,4762978213,AIADMK,nrcmsenthil1,Tamil Nadu,NRCM.SENTHILKUMAR
4721,1.0,722025470359789568,722025470359789568,AIADMK,seccudW,Tamil Nadu,Manikandan
4722,1.0,722029022222233601,722029022222233600,AIADMK,js2cudW,Tamil Nadu,Purushothaman
4723,1.0,722026980997115905,722026980997115904,AIADMK,js1cudW,Tamil Nadu,Ramachandran
4724,1.0,711552156348731392,711552156348731392,AIADMK,ThindalYuki,Tamil Nadu,Thindal Yuki Admk
4725,1.0,136203654,136203654,INC,anumitsodhi,Chandigarh,Anumit S.Sodhi
4727,1.0,950632937183100928,950632937183100928,AIADMK,KathirHeBoss,Tamil Nadu,Kathiravan
4728,1.0,1567333609,1567333609,AIADMK,Kumaravelanveda,Tamil Nadu,Kumaravelan Vedagiri
4730,1.0,867069358194835456,867069358194835456,AIADMK,sundari_admk,Tamil Nadu,Sundari 💃
4732,1.0,4116408854,4116408854,AIADMK,dgl_ismail,Tamil Nadu,Ismail.dgl AIADMK
4733,1.0,879979051900821504,879979051900821504,AIADMK,OSVenkatesh1987,Tamil Nadu,O.S.Venkatesh Annur
4734,1.0,722712385727934464,722712385727934464,AIADMK,Selva_tamilruvi,Tamil Nadu,Selvam
4735,1.0,4848315601,4848315601,AIADMK,KRajanAIADMK,Tamil Nadu,PerumalNagar K.Rajan
4736,1.0,1907009834,1907009834,INC,INC_Chandigarh,Chandigarh,Chandigarh Congress
4737,1.0,3259708656,3259708656,AIADMK,Thambushanmugav,Tamil Nadu,Thambu shanmugavel
4739,1.0,192544145,192544145,AIADMK,Admk_Vse_Arun,Tamil Nadu,Aathi V.S.E.ARUN KUMAR
4740,1.0,823442091732770816,823442091732770816,AIADMK,SUMANR20027743,Tamil Nadu,SUMAN RAMACHANDRAN
4741,1.0,722047050808819712,722047050808819712,AIADMK,secnmkl,Tamil Nadu,Murali
4742,1.0,714386435139194881,714386435139194880,AIADMK,rajarajapandi2,Tamil Nadu,j.Rajapandian.D.M.E
4743,1.0,4904896698,4904896698,AIADMK,ranjitha_19,Tamil Nadu,ranjitha
4744,1.0,793533072209698816,793533072209698816,AIADMK,VIGNESHMAHENDR4,Tamil Nadu,VIGNESH MAHENDRAN
4745,1.0,3254414480,3254414480,AIADMK,14cecd204b984dd,Tamil Nadu,Gmurugan AIADMK
4746,1.0,4887973766,4887973766,AIADMK,TAMILRAJA20,Tamil Nadu,T.Dineshraja
4747,1.0,2549144472,2549144472,INC,sandeep26862154,Chandigarh,Pt Sandeep Bhardwaj
4748,1.0,713575286697103361,713575286697103360,AIADMK,karthikeyan3333,Tamil Nadu,Karthikeyan.D
4749,1.0,722422536093323264,722422536093323264,AIADMK,js2cudE,Tamil Nadu,NETHAJI
4750,1.0,1207627485682122752,1207627485682122752,AIADMK,SRamachandranTN,Tamil Nadu,Sevvoor S.Ramachandran
4751,1.0,719213376673488896,719213376673488896,AIADMK,AiadmkEzhumalai,Tamil Nadu,sumaithangiezhumalai
4752,1.0,4906599852,4906599852,AIADMK,RsgvSuresh,Tamil Nadu,
4754,1.0,728217913555963904,728217913555963904,AIADMK,RajasekarAIADMK,Tamil Nadu,R Rajasekar
4755,1.0,944764497926991877,944764497926991872,AIADMK,Gopi30833588,Tamil Nadu,Gopi
4756,1.0,1019137515465289728,1019137515465289728,AIADMK,ErulandyMuthu,Tamil Nadu,MUTHU Madurai aiadmk party
4757,1.0,3789276620,3789276620,AIADMK,alvin_manova,Tamil Nadu,Alvin A.Manova🎤🐿️
4758,1.0,924157786187018240,924157786187018240,INC,VinodSh62141155,Chandigarh,Vinod Sharma
4759,1.0,834467237981335552,834467237981335552,AIADMK,AbdulsamathuN,Tamil Nadu,AbdulSamathu N - SayYesToWomenSafety
4760,1.0,711444817306214401,711444817306214400,AIADMK,Ervickykrish,Tamil Nadu,Er. Vignesh
4761,1.0,160161602,160161602,AISMK,realsarathkumar,Tamil Nadu,R Sarath Kumar
4762,1.0,1877997884,1877997884,AITC,DakshaIyyappan,Tamil Nadu,Daksha.Iyappan
4763,1.0,817637425769889793,817637425769889792,AITC,arunprakaash_cb,Tamil Nadu,Arun Prakaash C B
4764,1.0,1044174555114295296,1044174555114295296,AITC,NVNagarajan7,Tamil Nadu,Saidai N V Nagarajan @_Nagarajan_TMC
4765,1.0,3225754550,3225754550,AITC,muniappan1983,Tamil Nadu,Muniappan1983@gmail.
4766,1.0,834435698455244800,834435698455244800,AMMK,TTVDhinakaran,Tamil Nadu,TTV Dhinakaran
4767,1.0,209525155,209525155,AMMK,Devimagan,Tamil Nadu,Shruti sissy💋
4769,1.0,703929111312338945,703929111312338944,INC,shaantanusiingh,Chandigarh,Adv. Shaantanu Singh 🇮🇳
4770,1.0,790415898074947585,790415898074947584,AMMK,97_830266,Tamil Nadu,Lakshman Moorthi
4771,1.0,3253321874,3253321874,AMMK,jemelaajemelaa,Tamil Nadu,
4772,1.0,788893466,788893466,AMMK,AmmkITMuthu,Tamil Nadu,Muthukumar
4773,1.0,2839461662,2839461662,AMMK,mohanvelz,Tamil Nadu,MOHANAVEL
4775,1.0,1021368329259249664,1021368329259249664,AMMK,SusiTtv,Tamil Nadu,Ttv susi
4776,1.0,4782754177,4782754177,AMMK,ammkitnagore,Tamil Nadu,NAGORE HAJEE JALEEL DMK
4777,1.0,4831390043,4831390043,AMMK,AMohanraj09,Tamil Nadu,MA Mohanraj
4779,1.0,489146598,489146598,AMMK,RSriramraju,Tamil Nadu,R.S. Sree
4781,1.0,2186386860,2186386860,INC,aslatch,Chandigarh,
4782,1.0,1015632946059866113,1015632946059866112,AMMK,ViratprabhaC,Tamil Nadu,C.viratprabha Thiruverkadu
4783,1.0,1645068637,1645068637,AMMK,S_R_VINOTH,Tamil Nadu,
4786,1.0,2339870424,2339870424,AMMK,kumarmcv2003,Tamil Nadu,KUMAR
4787,1.0,913714061539385344,913714061539385344,AMMK,Shanmugan281,Tamil Nadu,"Veera.Shanmuganathan B.Com.,D.Co.Op.,MSW.,"
4788,1.0,711474177467768832,711474177467768832,AMMK,thanavarrshan,Tamil Nadu,தனவர்ஷன் 👑 Thanavarrshan
4790,1.0,276061932,276061932,AMMK,SureshRajaKrs,Tamil Nadu,KRS
4791,1.0,2264558070,2264558070,AMMK,HaroonRa1995,Tamil Nadu,Haroon Rasheed
4792,1.0,4520508619,4520508619,INC,sanjeev1600,Chandigarh,Sanjeev Sharma
4793,1.0,60937837,60937837,BJP,Swamy39,Tamil Nadu,Subramanian Swamy
4794,1.0,3306088051,3306088051,BJP,HRajaBJP,Tamil Nadu,H Raja
4795,1.0,210461515,210461515,BJP,gayathriraguram,Tamil Nadu,
4796,1.0,396707695,396707695,BJP,BJP4TamilNadu,Tamil Nadu,BJP Tamilnadu
4797,1.0,974143844,974143844,BJP,VanathiBJP,Tamil Nadu,Vanathi Srinivasan
4798,1.0,287506141,287506141,BJP,Narayanan3,Tamil Nadu,narayanan
4799,1.0,46427326,46427326,BJP,SuryahSG,Tamil Nadu,Dr.SG Suryah
4800,1.0,141439024,141439024,BJP,Hariindic,Tamil Nadu,
4801,1.0,4902254186,4902254186,BJP,CPRBJP,Tamil Nadu,
4802,1.0,134039363,134039363,BJP,KTRaghavanBJP,Tamil Nadu,K T Raghavan
4803,1.0,309135977,309135977,INC,BRAINSTORMGRS,Chandigarh,GIRISH THAKUR
4804,1.0,4203189080,4203189080,BJP,SRSekharBJP,Tamil Nadu,S.R.SEKHAR 🇮🇳
4805,1.0,4574087053,4574087053,BJP,VinojBJP,Tamil Nadu,Vinoj P Selvam
4806,1.0,1020187498075451393,1020187498075451392,BJP,KCVeeramaniofl,Tamil Nadu,K.C Veeramani - Say No To Drugs & DMK
4807,1.0,812317110,812317110,BJP,gaprithvi,Tamil Nadu,Adiyen Prithvi G.A
4808,1.0,413152592,413152592,BJP,vsclekha,Tamil Nadu,chandralekha V.S
4809,1.0,1271659927824592897,1271659927824592896,BJP,TamilisaiOffice,Tamil Nadu,Office Of Dr.Tamilisai Soundararajan
4810,1.0,962206752,962206752,BJP,SMohanrajulu,Tamil Nadu,S.Mohanrajulu
4812,1.0,199666247,199666247,BJP,sanjeevirao,Tamil Nadu,Sanjeevi Rao- Modi family.
4813,1.0,747766678130331653,747766678130331648,BJP,JayakodiBjp,Tamil Nadu,Jaya Deena
4814,1.0,851306460499902464,851306460499902464,INC,bhoomrana,Chandigarh,BHOOM SINGH RANA
4815,1.0,914040073766629376,914040073766629376,BJP,NainarBJP,Tamil Nadu,Nainar Nagenthran
4816,1.0,759569095,759569095,BJP,blackprince1977,Tamil Nadu,M. K. Ranjith Kumar
4817,1.0,92682694,92682694,BJP,moorthycbe,Tamil Nadu,@VoiceOfWellBeing
4818,1.0,2522014920,2522014920,BJP,Srbvelmurugan,Tamil Nadu,SRB Velmurugan
4819,1.0,353516253,353516253,BJP,vpalanisamy2010,Tamil Nadu,SVP POLLACHI
4820,1.0,906027133545324544,906027133545324544,BJP,VGopikrishnan4,Tamil Nadu,Gopikrishnan
4822,1.0,4719215948,4719215948,BJP,MaheshBJPTN,Tamil Nadu,Mahesh Kumar B
4824,1.0,2913893744,2913893744,BJP,bjp_kottur,Tamil Nadu,Ragavan bjp Kottur
4825,1.0,2253597535,2253597535,INC,aankit21gupta,Chandigarh,Ankit Gupta
4826,1.0,790248763122065408,790248763122065408,BJP,Vijay_BJP77,Tamil Nadu,BJP Thiruvallur West
4827,1.0,948129127,948129127,BJP,KavinKamal,Tamil Nadu,K.S.Kavin KamalKumar
4828,1.0,395347998,395347998,BJP,mrajkumarbjp,Tamil Nadu,Rajkumar Mohanraj 🇮🇳
4829,1.0,829358013538562049,829358013538562048,BJP,sureshbjp85,Tamil Nadu,Suresh BJP
4830,1.0,311393860,311393860,BJP,MaVeWriter,Tamil Nadu,Ma.Venkatesan
4831,1.0,1662033499,1662033499,BJP,hariharan99799,Tamil Nadu,HARIHARASUDHAN S.K
4832,1.0,813259164537360384,813259164537360384,BJP,tigershivaa,Tamil Nadu,
4833,1.0,232129007,232129007,BJP,selvambjp,Tamil Nadu,Selvam
4834,1.0,793981340895088640,793981340895088640,BJP,BJP4TVMalai,Tamil Nadu,BJP Thiruvannamalai
4836,1.0,1014785474890625024,1014785474890625024,INC,Pooja99827663,Chandigarh,Pooja
4837,1.0,820560163,820560163,BJP,sembakkamveda,Tamil Nadu,Vedasubramaniam
4838,1.0,433347256,433347256,BJP,DolphinSrithar,Tamil Nadu,Dolphin Sritharan
4840,1.0,3268646256,3268646256,BJP,meenadevbjp,Tamil Nadu,Meena Dev
4841,1.0,927460696509386753,927460696509386752,BJP,koyambedujranja,Tamil Nadu,
4843,1.0,29158882,29158882,BJP,sidhmallinathan,Tamil Nadu,Siddharth Mani BJP (Say yes to women safety & BJP
4844,1.0,803488205227986944,803488205227986944,BJP,AbhishekBjp1987,Tamil Nadu,
4845,1.0,410086347,410086347,BJP,rkalyansundaram,Tamil Nadu,"Er.,R.Kalyansundaram,B.E,M.B.A இரா.கல்யாண்சுந்தரம்"
4846,1.0,230387149,230387149,BJP,Thiru_0914,Tamil Nadu,Hindu RightWinger
4847,1.0,2433322656,2433322656,INC,gippydhandansui,Chandigarh,Gippy Dhanda NSUI
4848,1.0,497828809,497828809,BJP,BJPtnITcell,Tamil Nadu,BJP IT Cell (TN)
4849,1.0,840596752243838976,840596752243838976,BJP,srkbalubjp,Tamil Nadu,Balu
4850,1.0,4131677414,4131677414,GOV,IncomeTaxIndia,To Be Added,Income Tax India
4851,1.0,842772790096871427,842772790096871424,BJP,BjpduraiMaran,Tamil Nadu,pudur DURAIMARAN JI
4852,1.0,909739414783352832,909739414783352832,BJP,TNBJP_MEDIA,Tamil Nadu,A.N.S.PRASAD (alias) A.N.SUBRAMANIA PRASAD
4853,1.0,822478758766637061,822478758766637056,BJP,akrishnanbjp,Tamil Nadu,
4854,1.0,930087435144388608,930087435144388608,BJP,Singara18201754,Tamil Nadu,CHOWKIDAR SINGARAVEL BJP
4855,1.0,830817941121757185,830817941121757184,BJP,BJP4Polur,Tamil Nadu,BJP Polur
4856,1.0,367847464,367847464,BJP,sandy_siva,Tamil Nadu,
4857,1.0,880339632436555776,880339632436555776,BJP,Kamlesh11503415,Tamil Nadu,Kamleshkumarvishnoi
4858,1.0,730652321080868864,730652321080868864,INC,kbajwaiyc,Chandigarh,Kanwar Bajwa
4859,1.0,881475885756551168,881475885756551168,BJP,DrKailaiRajan,Tamil Nadu,Dr. D. Kailai Rajan
4860,1.0,2996610528,2996610528,BJP,suriya_selvam,To Be Added,suriya selvam
4861,1.0,129448490,129448490,BJP,Saffron_State,Tamil Nadu,Saffron State
4862,1.0,2292191324,2292191324,BJP,AjieethBJP,Tamil Nadu,AJIEETH KUMAR VC MODI JI’S FAMILY
4863,1.0,995283028313161728,995283028313161728,BJP,vk_bjp,Tamil Nadu,Vk Moorthy  EX-ARMY BJP INDIA
4864,1.0,2150150426,2150150426,BJP,JaihindSugadev,Tamil Nadu,Jaihind Sugadev
4865,1.0,4411539260,4411539260,BJP,Kaliyamoorthy58,Tamil Nadu,VK.Moorthy ExArmyBJP
4866,1.0,707258468328034304,707258468328034304,BJP,SanthoshRAJBJP,Tamil Nadu,Santhosh RAJ BJP🇮🇳
4867,1.0,1075710941155667968,1075710941155667968,BJP,ShivaaBJYM,Tamil Nadu,Ramesh Shivaa
4868,1.0,899153343146151936,899153343146151936,BJP,BJP4Hosur,Tamil Nadu,Hosur BJP
4869,1.0,2552877583,2552877583,INC,Ashish4Chaudhry,Chandigarh,
4870,1.0,918300852,918300852,BJP,nanjundan_bhoj,Tamil Nadu,nanjundan bhojan( Modi ka Parivar)
4871,1.0,988066352958066690,988066352958066688,BJP,BjpShivaBalan,Tamil Nadu,
4872,1.0,4614083246,4614083246,BJP,Yuvaraj_pa,Tamil Nadu,Yuvaraj pachaiyappan
4873,1.0,4046076733,4046076733,BJP,bjpkrishnathani,Tamil Nadu,Nationalist Krishna Nathani 🇮🇳
4874,1.0,186443573,186443573,BJP,Geerthikannan,Tamil Nadu,N.Geerthi Kannan
4875,1.0,2436666217,2436666217,BJP,OreySENTHILBjp,Tamil Nadu,'OREY' SENTHIL
4876,1.0,127213342,127213342,BJP,savithaar,Tamil Nadu,Savitha Rajesh
4877,1.0,345206346,345206346,BJP,ksivarajkumar,Tamil Nadu,k.sivarajkumar BJP
4878,1.0,1577818483,1577818483,BJP,NanthakumarIND,Tamil Nadu,🕉️Nanthakumar🕉️
4879,1.0,247793798,247793798,BJP,sendhil_g,Tamil Nadu,
4880,1.0,1094480828573220864,1094480828573220864,INC,PritiKesri,Chandigarh,Priti Kesri
4881,1.0,21377498,21377498,BJP,nskhannabjp,Tamil Nadu,
4882,1.0,890986443325063169,890986443325063168,BJP,O6XXrmnd1zRmT2z,To Be Added,கோல்டன்நகர் வி.சக்தி
4883,1.0,723807157,723807157,BJP,kalai_bjp,Tamil Nadu,kalaiarasan
4884,1.0,3569960472,3569960472,BJP,sankar_pandi,Tamil Nadu,Madurai Sankar Pandi
4885,1.0,2272654033,2272654033,BJP,klokeshbjp,Tamil Nadu,K Lokesh
4886,1.0,1019986097730772994,1019986097730772992,BJP,Gopakum68333786,Tamil Nadu,
4887,1.0,984796611816534017,984796611816534016,BJP,umadevibjp2,Tamil Nadu,umadevibjp
4888,1.0,1019200980489867265,1019200980489867264,BJP,BagawanBv,Tamil Nadu,Dr.BAGAWAN.B V
4889,1.0,845321598152445953,845321598152445952,BJP,o_selvamani,Tamil Nadu,O.SELVAMANI
4890,1.0,249931071,249931071,BJP,gowrithulasi,Tamil Nadu,
4891,1.0,974866633603866630,974866633603866624,TDP,GkKotes,Andhra Pradesh,
4892,1.0,2878221518,2878221518,INC,Akshay03083266,Chandigarh,Akshay Singh Anand
4893,1.0,377946110,377946110,BJP,BhimaaSekar,Tamil Nadu,Dhanasekaran Palanisamy (Bhima Sekar)
4894,1.0,741179552643178496,741179552643178496,BJP,MunirajGReddy,Tamil Nadu,
4895,1.0,3633174918,3633174918,BJP,BJPsujith,Tamil Nadu,Sujith Sundarajan
4896,1.0,926022300817793025,926022300817793024,BJP,JessyMuralidhar,Tamil Nadu,Jessy Muralidharan.
4898,1.0,3137260300,3137260300,BJP,HemanthBravo,Tamil Nadu,
4899,1.0,788590269172187136,788590269172187136,BJP,tnbjprenugadevi,Tamil Nadu,Renugadevi Velusamy
4900,1.0,1075455287568396288,1075455287568396288,BJP,BJP4TiruvallurW,Tamil Nadu,
4901,1.0,78313622,78313622,BJP,nppadv,Tamil Nadu,Erode N P Palanisamy
4902,1.0,813679684542152705,813679684542152704,BJP,ashokrajvelbjp,Tamil Nadu,Ashokkumar
4903,1.0,1008640814799622146,1008640814799622144,INC,ArshadR89828809,Chandigarh,Arshad Rana
4904,1.0,744439328726605824,744439328726605824,BJP,VeluYaduTK,Tamil Nadu,VelmuruganTK salem
4905,1.0,2857581151,2857581151,BJP,palaniect,Tamil Nadu,Palanikumar
4906,1.0,2420331296,2420331296,BJP,CPRForCBE,Tamil Nadu,
4907,1.0,814659419820716033,814659419820716032,BJP,prasanth_bjp,Tamil Nadu,Madhampattyprasanth(v sarvesh praashanth)
4908,1.0,3238508588,3238508588,BJP,ManiOnev,Tamil Nadu,Manikandan (மோடியின் குடும்பம்)
4909,1.0,500667644,500667644,BJP,bjpanburaj,Tamil Nadu,Chowkidar BJP ANBU
4910,1.0,3101930220,3101930220,BJP,amol_bhaiya,Tamil Nadu,chennai old silk center
4911,1.0,2721315086,2721315086,BJP,bjploganathan,Tamil Nadu,BJP Loganathan
4912,1.0,1622168396,1622168396,BJP,KRkarthikaklish,Tamil Nadu,
4913,1.0,4271688322,4271688322,BJP,SureshP90006898,Tamil Nadu,Suresh Patel
4914,1.0,3419800217,3419800217,SAD,HarsimratBadal_,Chandigarh,Harsimrat Kaur Badal
4915,1.0,942675827673538560,942675827673538560,BJP,NARESHMP2,Tamil Nadu,NARESH KUMAR MP
4916,1.0,300278629,300278629,BJP,ParameshVin,Tamil Nadu,J Parameswaran Nair
4917,1.0,759623698991095808,759623698991095808,BJP,mkrkumaar,Tamil Nadu,MKR  MK.Ramesh Kumar
4918,1.0,3250448826,3250448826,BJP,drsnbjp,Tamil Nadu,Sathyanarayanan 
4919,1.0,892948585825816576,892948585825816576,BJP,Sundararam4,Tamil Nadu,Raghu Sundara Ram
4920,1.0,3036311606,3036311606,BJP,bjpsankartsi,Tamil Nadu,sankarasubramanian.G
4921,1.0,2923029764,2923029764,BJP,jaisankarbjpcc,Tamil Nadu,Jaishanker
4922,1.0,1008345010176081922,1008345010176081920,BJP,Christo91549257,Tamil Nadu,Christopher P
4923,1.0,1964269800,1964269800,BJP,ARUNACHALAMS5,Tamil Nadu,ARUNACHALAM.S
4924,1.0,740362170,740362170,BJP,sakkudsrinivasa,Tamil Nadu,sakkudi srinivasan yadav )
4925,1.0,3314198468,3314198468,SAD,bsmajithia,Chandigarh,Bikram Singh Majithia
4926,1.0,806859973032493056,806859973032493056,BJP,rajaganapathy28,Tamil Nadu,RAJA GANAPATHY
4927,1.0,999305524658167809,999305524658167808,BJP,SaravanabalajiR,Tamil Nadu,K.R.SARAVANABALAJI.BJP
4928,1.0,922062178701549570,922062178701549568,BJP,SanjuK89,Tamil Nadu,Sanju K
4929,1.0,958051722743566336,958051722743566336,BJP,Kausalya30714,Tamil Nadu,Kausalya
4930,1.0,515406461,515406461,BJP,Ramyada26608922,Tamil Nadu,
4931,1.0,798201082954383360,798201082954383360,BJP,mariselvammari3,Tamil Nadu,G  MARISELVAM.BA.BL
4932,1.0,997678800514134018,997678800514134016,BJP,Yuvaran29377545,Tamil Nadu,chowkidar Yuvarani
4933,1.0,837301950001655808,837301950001655808,BJP,SelvamaniO,Tamil Nadu,O.SELVAMANI
4934,1.0,999137824635957249,999137824635957248,BJP,ANSPRASAD2,Tamil Nadu,வடசென்னை No.2 Chennai North Lok Sabha Constituency
4936,1.0,2972618329,2972618329,SAD,charanjitsbrar7,Chandigarh,Charanjit Singh Brar Faqarsar
4937,1.0,2910617736,2910617736,BJP,pachiayappan,Tamil Nadu,Yuvaraj pachiayappan
4938,1.0,3166240261,3166240261,BJP,Elangobjym,Tamil Nadu,ElangoBJYM
4939,1.0,1867735968,1867735968,BJP,Pichumani1967,Tamil Nadu,Pichumani
4940,1.0,3032340074,3032340074,BJP,DuraimugamBjp,Tamil Nadu,DURAIMUGASELVAM BJP.
4941,1.0,759974416067334144,759974416067334144,BJP,shreeraamtr,Tamil Nadu,Ponnappan Modiappan
4942,1.0,2422127342,2422127342,BJP,BJP_RAJARATHNAM,Tamil Nadu,M RAJARATHINAMBJP
4943,1.0,957233684276330504,957233684276330496,BJP,3rdmandalBJYM,Tamil Nadu,3rd Mandal BJYM
4944,1.0,916559058219368448,916559058219368448,BJP,gopigiri12345,Tamil Nadu,GOPINATH
4945,1.0,784029109072515072,784029109072515072,BJP,NManika76661817,Tamil Nadu,Mani Bjp
4946,1.0,912251298971398145,912251298971398144,BJP,Sampath15694816,Tamil Nadu,Sampathkumar
4947,1.0,1005854281486876672,1005854281486876672,TRS,TRSBajwa,Chandigarh,Tripat Rajinder Singh Bajwa
4948,1.0,918939927588380672,918939927588380672,BJP,SravanMishra2,Tamil Nadu,Sravan Mishra
